player_id,home_run,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,isolated_power,babip,b_rbi,r_run,woba,pull_percent,straightaway_percent,opposite_percent,linedrives_percent,Batter_Cluster_Label
642221,0.0,0.3127413127413128,0.1388888888888889,0.41750000000000004,0.37641357027463657,0.42731277533039647,0.4156391953277093,0.1778975741239892,0.42518248175182477,0.05970149253731343,0.03125,0.4396551724137931,0.4543650793650793,0.683673469387755,0.21084337349397592,0.45390070921985803,4
642336,0.16363636363636364,0.2185328185328185,0.1944444444444444,0.6275,0.6437802907915994,0.6453744493392071,0.6731018818948735,0.3975741239892184,0.5392335766423356,0.3283582089552239,0.328125,0.7041536050156739,0.5972222222222222,0.3877551020408162,0.35943775100401604,0.45390070921985803,2
642350,0.19090909090909092,0.4270270270270271,0.28703703703703703,0.5325,0.5476575121163167,0.5903083700440529,0.5908500973393901,0.33962264150943394,0.5565693430656934,0.23880597014925373,0.5520833333333333,0.6300940438871474,0.5357142857142857,0.44285714285714284,0.3654618473895582,0.3144208037825059,2
642423,0.0,0.24993564993564996,0.3132716049382716,0.5375,0.47065158858373723,0.5976505139500734,0.5476963011031798,0.20575022461814915,0.5079075425790753,0.05638474295190713,0.14583333333333331,0.5807210031347962,0.41468253968253965,0.42040816326530606,0.5120481927710843,0.43892828999211964,4
642456,0.027272727272727275,0.22316602316602316,0.32870370370370366,0.5850000000000001,0.5460420032310178,0.6475770925110131,0.6151849448410124,0.2803234501347709,0.5164233576642334,0.06965174129353234,0.03125,0.6583072100313481,0.5932539682539683,0.28775510204081634,0.46184738955823296,0.35460992907801414,4
642708,0.23636363636363636,0.22368082368082373,0.18055555555555555,0.6808333333333333,0.6370490037695209,0.6644640234948604,0.6774821544451656,0.32884097035040427,0.5906326034063261,0.4742951907131011,0.6354166666666666,0.707680250783699,0.3835978835978836,0.5217687074829932,0.4444444444444445,0.43183609141055945,2
642715,0.5818181818181818,0.3832689832689832,0.43209876543209874,0.6325000000000001,0.7646742057081315,0.7099853157121879,0.7744970798182998,0.5938903863432166,0.6064476885644768,0.6434494195688226,0.65625,0.8001567398119123,0.6474867724867723,0.36802721088435364,0.3286479250334671,0.412923561859732,1
642721,0.08181818181818182,0.3127413127413128,0.2962962962962963,0.5800000000000001,0.5105008077544427,0.6431718061674008,0.591823491239455,0.22641509433962265,0.5675182481751824,0.1990049751243781,0.23958333333333331,0.6347962382445141,0.47817460317460325,0.4877551020408162,0.3815261044176707,0.3687943262411346,4
642727,0.15000000000000002,0.3343629343629344,0.3981481481481482,0.53125,0.5516962843295639,0.6211453744493393,0.6069110966904607,0.3477088948787062,0.49908759124087587,0.2288557213930348,0.29166666666666663,0.6442006269592477,0.5654761904761904,0.42142857142857126,0.35843373493975905,0.35106382978723394,0
642731,0.2,0.2767052767052768,0.22839506172839505,0.5833333333333334,0.5966612816370491,0.6505139500734214,0.6469824789097989,0.3665768194070081,0.5024330900243308,0.2885572139303483,0.34027777777777773,0.6857366771159875,0.5562169312169312,0.4816326530612244,0.30856760374832654,0.297084318360914,2
642736,0.027272727272727275,0.28494208494208495,0.38425925925925924,0.28750000000000003,0.26009693053311794,0.43612334801762115,0.3494484101232966,0.12398921832884097,0.260948905109489,0.03980099502487562,0.0625,0.4043887147335423,0.5853174603174603,0.48367346938775513,0.27710843373493976,0.4042553191489361,4
642851,0.09545454545454546,0.2525096525096525,0.26388888888888884,0.555,0.5379644588045234,0.6002202643171806,0.5893900064892927,0.2991913746630728,0.4844890510948905,0.17412935323383083,0.14583333333333331,0.627742946708464,0.556547619047619,0.3520408163265305,0.4357429718875501,0.3687943262411346,4
643217,0.2,0.2514800514800515,0.5848765432098765,0.5691666666666667,0.5218093699515348,0.7422907488986784,0.6424399740428294,0.25696316262353996,0.5127737226277371,0.4145936981757877,0.4201388888888889,0.7139498432601882,0.4107142857142857,0.5598639455782313,0.3781793842034806,0.2608353033884948,2
643265,0.2181818181818182,0.3050193050193051,0.4444444444444444,0.69,0.7431340872374798,0.7856093979441997,0.7949383517196628,0.4959568733153639,0.639294403892944,0.3416252072968491,0.3020833333333333,0.8322884012539186,0.48478835978835977,0.47619047619047616,0.38554216867469876,0.5130023640661937,2
